* Measurement data measured by REW V5.31.3
* Source: /Users/admin/Documents/Developer/qualia_surroundsystem_v0/data/Automeris.io RS100-4 SPL.csv
* Format: Comma/Tab/Space delimited data
* Dated: Jul 25, 2025 11:45:14 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from /Users/admin/Documents/Developer/qualia_surroundsystem_v0/data/Automeris.io RS100-4 SPL.csv Format: Comma/Tab/Space delimited data 50 values loaded, 20 Hz to 19,776 Hz 
* Measurement: Automeris.io RS100-4 SPL
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.17 Hz
*
* Freq(Hz), SPL(dB)
11535.420000, 84.831
11535.670000, 84.831
11535.920000, 84.830
11536.170000, 84.830
11536.420000, 84.829
11536.670000, 84.829
11536.920000, 84.828
11537.170000, 84.827
11537.420000, 84.827
11537.670000, 84.826
11537.920000, 84.826
11538.170000, 84.825
11538.420000, 84.825
11538.670000, 84.824
11538.920000, 84.824
11539.170000, 84.823
11539.420000, 84.823
11539.670000, 84.822
11539.920000, 84.822
11540.170000, 84.821
11540.420000, 84.821
11540.670000, 84.820
11540.920000, 84.820
11541.170000, 84.819
11541.420000, 84.819
11541.670000, 84.818
11541.920000, 84.817
11542.170000, 84.817
11542.420000, 84.816
11542.670000, 84.816
11542.920000, 84.815
11543.170000, 84.815
11543.420000, 84.814
11543.670000, 84.814
11543.920000, 84.813
11544.170000, 84.813
11544.420000, 84.812
11544.670000, 84.812
11544.920000, 84.811
11545.170000, 84.811
11545.420000, 84.810
11545.670000, 84.810
11545.920000, 84.809
11546.170000, 84.809
11546.420000, 84.808
11546.670000, 84.807
11546.920000, 84.807
11547.170000, 84.806
11547.420000, 84.806
11547.670000, 84.805
11547.920000, 84.805
11548.170000, 84.804
11548.420000, 84.804
11548.670000, 84.803
11548.920000, 84.803
11549.170000, 84.802
11549.420000, 84.802
11549.670000, 84.801
11549.920000, 84.801
11550.170000, 84.800
11550.420000, 84.800
11550.670000, 84.799
11550.920000, 84.799
11551.170000, 84.798
11551.420000, 84.797
11551.670000, 84.797
11551.920000, 84.796
11552.170000, 84.796
11552.420000, 84.795
11552.670000, 84.795
11552.920000, 84.794
11553.170000, 84.794
11553.420000, 84.793
11553.670000, 84.793
11553.920000, 84.792
11554.170000, 84.792
11554.420000, 84.791
11554.670000, 84.791
11554.920000, 84.790
11555.170000, 84.790
11555.420000, 84.789
11555.670000, 84.788
11555.920000, 84.788
11556.170000, 84.787
11556.420000, 84.787
11556.670000, 84.786
11556.920000, 84.786
11557.170000, 84.785
11557.420000, 84.785
11557.670000, 84.784
11557.920000, 84.784
11558.170000, 84.783
11558.420000, 84.783
11558.670000, 84.782
11558.920000, 84.782
11559.170000, 84.781
11559.420000, 84.781
11559.670000, 84.780
11559.920000, 84.779
11560.170000, 84.779
11560.420000, 84.778
11560.670000, 84.778
11560.920000, 84.777
11561.170000, 84.777
11561.420000, 84.776
11561.670000, 84.776
11561.920000, 84.775
11562.170000, 84.775
11562.420000, 84.774
11562.670000, 84.774
11562.920000, 84.773
11563.170000, 84.773
11563.420000, 84.772
11563.670000, 84.772
11563.920000, 84.771
11564.170000, 84.770
11564.420000, 84.770
11564.670000, 84.769
11564.920000, 84.769
11565.170000, 84.768
11565.420000, 84.768
11565.670000, 84.767
11565.920000, 84.767
11566.170000, 84.766
11566.420000, 84.766
11566.670000, 84.765
11566.920000, 84.765
11567.170000, 84.764
11567.420000, 84.764
11567.670000, 84.763
11567.920000, 84.763
11568.170000, 84.762
11568.420000, 84.761
11568.670000, 84.761
11568.920000, 84.760
11569.170000, 84.760
11569.420000, 84.759
11569.670000, 84.759
11569.920000, 84.758
11570.170000, 84.758
11570.420000, 84.757
11570.670000, 84.757
11570.920000, 84.756
11571.170000, 84.756
11571.420000, 84.755
11571.670000, 84.755
11571.920000, 84.754
11572.170000, 84.754
11572.420000, 84.753
11572.670000, 84.752
11572.920000, 84.752
11573.170000, 84.751
11573.420000, 84.751
11573.670000, 84.750
11573.920000, 84.750
11574.170000, 84.749
11574.420000, 84.749
11574.670000, 84.748
11574.920000, 84.748
11575.170000, 84.747
11575.420000, 84.747
11575.670000, 84.746
11575.920000, 84.746
11576.170000, 84.745
11576.420000, 84.745
11576.670000, 84.744
11576.920000, 84.743
11577.170000, 84.743
11577.420000, 84.742
11577.670000, 84.742
11577.920000, 84.741
11578.170000, 84.741
11578.420000, 84.740
11578.670000, 84.740
11578.920000, 84.739
11579.170000, 84.739
11579.420000, 84.738
11579.670000, 84.738
11579.920000, 84.737
11580.170000, 84.737
11580.420000, 84.736
11580.670000, 84.736
11580.920000, 84.735
11581.170000, 84.734
11581.420000, 84.734
11581.670000, 84.733
11581.920000, 84.733
11582.170000, 84.732
11582.420000, 84.732
11582.670000, 84.731
11582.920000, 84.731
11583.170000, 84.730
11583.420000, 84.730
11583.670000, 84.729
11583.920000, 84.729
11584.170000, 84.728
11584.420000, 84.728
11584.670000, 84.727
11584.920000, 84.726
11585.170000, 84.726
11585.420000, 84.725
11585.670000, 84.725
11585.920000, 84.724
11586.170000, 84.724
11586.420000, 84.723
11586.670000, 84.723
11586.920000, 84.722
11587.170000, 84.722
11587.420000, 84.721
11587.670000, 84.721
11587.920000, 84.720
11588.170000, 84.720
11588.420000, 84.719
11588.670000, 84.719
11588.920000, 84.718
11589.170000, 84.717
11589.420000, 84.717
11589.670000, 84.716
11589.920000, 84.716
11590.170000, 84.715
11590.420000, 84.715
11590.670000, 84.714
11590.920000, 84.714
11591.170000, 84.713
11591.420000, 84.713
11591.670000, 84.712
11591.920000, 84.712
11592.170000, 84.711
11592.420000, 84.711
11592.670000, 84.710
11592.920000, 84.709
11593.170000, 84.709
11593.420000, 84.708
11593.670000, 84.708
11593.920000, 84.707
11594.170000, 84.707
11594.420000, 84.706
11594.670000, 84.706
11594.920000, 84.705
11595.170000, 84.705
11595.420000, 84.704
11595.670000, 84.704
11595.920000, 84.703
11596.170000, 84.703
11596.420000, 84.702
11596.670000, 84.702
11596.920000, 84.701
11597.170000, 84.700
11597.420000, 84.700
11597.670000, 84.699
11597.920000, 84.699
11598.170000, 84.698
11598.420000, 84.698
11598.670000, 84.697
11598.920000, 84.697
11599.170000, 84.696
11599.420000, 84.696
11599.670000, 84.695
11599.920000, 84.695
11600.170000, 84.694
11600.420000, 84.694
11600.670000, 84.693
11600.920000, 84.692
11601.170000, 84.692
11601.420000, 84.691
11601.670000, 84.691
11601.920000, 84.690
11602.170000, 84.690
11602.420000, 84.689
11602.670000, 84.689
11602.920000, 84.688
11603.170000, 84.688
11603.420000, 84.687
11603.670000, 84.687
11603.920000, 84.686
11604.170000, 84.686
11604.420000, 84.685
11604.670000, 84.684
11604.920000, 84.684
11605.170000, 84.683
11605.420000, 84.683
11605.670000, 84.682
11605.920000, 84.682
11606.170000, 84.681
11606.420000, 84.681
11606.670000, 84.680
11606.920000, 84.680
11607.170000, 84.679
11607.420000, 84.679
11607.670000, 84.678
11607.920000, 84.678
11608.170000, 84.677
11608.420000, 84.677
11608.670000, 84.676
11608.920000, 84.675
11609.170000, 84.675
11609.420000, 84.674
11609.670000, 84.674
11609.920000, 84.673
11610.170000, 84.673
11610.420000, 84.672
11610.670000, 84.672
11610.920000, 84.671
11611.170000, 84.671
11611.420000, 84.670
11611.670000, 84.670
11611.920000, 84.669
11612.170000, 84.669
11612.420000, 84.668
11612.670000, 84.667
11612.920000, 84.667
11613.170000, 84.666
11613.420000, 84.666
11613.670000, 84.665
11613.920000, 84.665
11614.170000, 84.664
11614.420000, 84.664
11614.670000, 84.663
11614.920000, 84.663
11615.170000, 84.662
11615.420000, 84.662
11615.670000, 84.661
11615.920000, 84.661
11616.170000, 84.660
11616.420000, 84.659
11616.670000, 84.659
11616.920000, 84.658
11617.170000, 84.658
11617.420000, 84.657
11617.670000, 84.657
11617.920000, 84.656
11618.170000, 84.656
11618.420000, 84.655
11618.670000, 84.655
11618.920000, 84.654
11619.170000, 84.654
11619.420000, 84.653
11619.670000, 84.653
11619.920000, 84.652
11620.170000, 84.651
11620.420000, 84.651
11620.670000, 84.650
11620.920000, 84.650
11621.170000, 84.649
11621.420000, 84.649
11621.670000, 84.648
11621.920000, 84.648
11622.170000, 84.647
11622.420000, 84.647
11622.670000, 84.646
11622.920000, 84.646
11623.170000, 84.645
11623.420000, 84.645
11623.670000, 84.644
11623.920000, 84.644
11624.170000, 84.643
11624.420000, 84.642
11624.670000, 84.642
11624.920000, 84.641
11625.170000, 84.641
11625.420000, 84.640
11625.670000, 84.640
11625.920000, 84.639
11626.170000, 84.639
11626.420000, 84.638
11626.670000, 84.638
11626.920000, 84.637
11627.170000, 84.637
11627.420000, 84.636
11627.670000, 84.636
11627.920000, 84.635
11628.170000, 84.634
11628.420000, 84.634
11628.670000, 84.633
11628.920000, 84.633
11629.170000, 84.632
11629.420000, 84.632
11629.670000, 84.631
11629.920000, 84.631
11630.170000, 84.630
11630.420000, 84.630
11630.670000, 84.629
11630.920000, 84.629
11631.170000, 84.628
11631.420000, 84.628
11631.670000, 84.627
11631.920000, 84.626
11632.170000, 84.626
11632.420000, 84.625
11632.670000, 84.625
11632.920000, 84.624
11633.170000, 84.624
11633.420000, 84.623
11633.670000, 84.623
11633.920000, 84.622
11634.170000, 84.622
11634.420000, 84.621
11634.670000, 84.621
11634.920000, 84.620
11635.170000, 84.620
11635.420000, 84.619
11635.670000, 84.618
11635.920000, 84.618
11636.170000, 84.617
11636.420000, 84.617
11636.670000, 84.616
11636.920000, 84.616
11637.170000, 84.615
11637.420000, 84.615
11637.670000, 84.614
11637.920000, 84.614
11638.170000, 84.613
11638.420000, 84.613
11638.670000, 84.612
11638.920000, 84.612
11639.170000, 84.611
11639.420000, 84.610
11639.670000, 84.610
11639.920000, 84.609
11640.170000, 84.609
11640.420000, 84.608
11640.670000, 84.608
11640.920000, 84.607
11641.170000, 84.607
11641.420000, 84.606
11641.670000, 84.606
11641.920000, 84.605
11642.170000, 84.605
11642.420000, 84.604
11642.670000, 84.604
11642.920000, 84.603
11643.170000, 84.603
11643.420000, 84.602
11643.670000, 84.601
11643.920000, 84.601
11644.170000, 84.600
11644.420000, 84.600
11644.670000, 84.599
11644.920000, 84.599
11645.170000, 84.598
11645.420000, 84.598
11645.670000, 84.597
11645.920000, 84.597
11646.170000, 84.596
11646.420000, 84.596
11646.670000, 84.595
11646.920000, 84.595
11647.170000, 84.594
11647.420000, 84.593
11647.670000, 84.593
11647.920000, 84.592
11648.170000, 84.592
11648.420000, 84.591
11648.670000, 84.591
11648.920000, 84.590
11649.170000, 84.590
11649.420000, 84.589
11649.670000, 84.589
11649.920000, 84.588
11650.170000, 84.588
11650.420000, 84.587
11650.670000, 84.587
11650.920000, 84.586
11651.170000, 84.585
11651.420000, 84.585
11651.670000, 84.584
11651.920000, 84.584
11652.170000, 84.583
11652.420000, 84.583
11652.670000, 84.582
11652.920000, 84.582
11653.170000, 84.581
11653.420000, 84.581
11653.670000, 84.580
11653.920000, 84.580
11654.170000, 84.579
11654.420000, 84.579
11654.670000, 84.578
11654.920000, 84.577
11655.170000, 84.577
11655.420000, 84.576
11655.670000, 84.576
11655.920000, 84.575
11656.170000, 84.575
11656.420000, 84.574
11656.670000, 84.574
11656.920000, 84.573
11657.170000, 84.573
11657.420000, 84.572
11657.670000, 84.572
11657.920000, 84.571
11658.170000, 84.571
11658.420000, 84.570
11658.670000, 84.569
11658.920000, 84.569
11659.170000, 84.568
11659.420000, 84.568
11659.670000, 84.567
11659.920000, 84.567
11660.170000, 84.566
11660.420000, 84.566
11660.670000, 84.565
11660.920000, 84.565
11661.170000, 84.564
11661.420000, 84.564
11661.670000, 84.563
11661.920000, 84.563
11662.170000, 84.562
11662.420000, 84.561
11662.670000, 84.561
11662.920000, 84.560
11663.170000, 84.560
11663.420000, 84.559
11663.670000, 84.559
11663.920000, 84.558
11664.170000, 84.558
11664.420000, 84.557
11664.670000, 84.557
11664.920000, 84.556
11665.170000, 84.556
11665.420000, 84.555
11665.670000, 84.555
11665.920000, 84.554
11666.170000, 84.554
11666.420000, 84.553
11666.670000, 84.552
11666.920000, 84.552
11667.170000, 84.551
11667.420000, 84.551
11667.670000, 84.550
11667.920000, 84.550
11668.170000, 84.549
11668.420000, 84.549
11668.670000, 84.548
11668.920000, 84.548
11669.170000, 84.547
11669.420000, 84.547
11669.670000, 84.546
11669.920000, 84.546
11670.170000, 84.545
11670.420000, 84.544
11670.670000, 84.544
11670.920000, 84.543
11671.170000, 84.543
11671.420000, 84.542
11671.670000, 84.542
11671.920000, 84.541
11672.170000, 84.541
11672.420000, 84.540
11672.670000, 84.540
11672.920000, 84.539
11673.170000, 84.539
11673.420000, 84.538
11673.670000, 84.538
11673.920000, 84.537
11674.170000, 84.536
11674.420000, 84.536
11674.670000, 84.535
11674.920000, 84.535
11675.170000, 84.534
11675.420000, 84.534
11675.670000, 84.533
11675.920000, 84.533
11676.170000, 84.532
11676.420000, 84.532
11676.670000, 84.531
11676.920000, 84.531
11677.170000, 84.530
11677.420000, 84.530
11677.670000, 84.529
11677.920000, 84.528
11678.170000, 84.528
11678.420000, 84.527
11678.670000, 84.527
11678.920000, 84.526
11679.170000, 84.526
11679.420000, 84.525
11679.670000, 84.525
11679.920000, 84.524
11680.170000, 84.524
11680.420000, 84.523
11680.670000, 84.523
11680.920000, 84.522
11681.170000, 84.522
11681.420000, 84.521
11681.670000, 84.521
11681.920000, 84.520
11682.170000, 84.519
11682.420000, 84.519
11682.670000, 84.518
11682.920000, 84.518
11683.170000, 84.517
11683.420000, 84.517
11683.670000, 84.516
11683.920000, 84.516
11684.170000, 84.515
11684.420000, 84.515
11684.670000, 84.514
11684.920000, 84.514
11685.170000, 84.513
11685.420000, 84.513
11685.670000, 84.512
11685.920000, 84.511
11686.170000, 84.511
11686.420000, 84.510
11686.670000, 84.510
11686.920000, 84.509
11687.170000, 84.509
11687.420000, 84.508
11687.670000, 84.508
11687.920000, 84.507
11688.170000, 84.507
11688.420000, 84.506
11688.670000, 84.506
11688.920000, 84.505
11689.170000, 84.505
11689.420000, 84.504
11689.670000, 84.504
11689.920000, 84.503
11690.170000, 84.502
11690.420000, 84.502
11690.670000, 84.501
11690.920000, 84.501
11691.170000, 84.500
11691.420000, 84.500
11691.670000, 84.499
11691.920000, 84.499
11692.170000, 84.498
11692.420000, 84.498
11692.670000, 84.497
11692.920000, 84.497
11693.170000, 84.496
11693.420000, 84.496
11693.670000, 84.495
11693.920000, 84.494
11694.170000, 84.494
11694.420000, 84.493
11694.670000, 84.493
11694.920000, 84.492
11695.170000, 84.492
11695.420000, 84.491
11695.670000, 84.491
11695.920000, 84.490
11696.170000, 84.490
11696.420000, 84.489
11696.670000, 84.489
11696.920000, 84.488
11697.170000, 84.488
11697.420000, 84.487
11697.670000, 84.487
11697.920000, 84.486
11698.170000, 84.485
11698.420000, 84.485
11698.670000, 84.484
11698.920000, 84.484
11699.170000, 84.483
11699.420000, 84.483
11699.670000, 84.482
11699.920000, 84.482
11700.170000, 84.481
11700.420000, 84.481
11700.670000, 84.480
11700.920000, 84.480
11701.170000, 84.479
11701.420000, 84.479
11701.670000, 84.478
11701.920000, 84.477
11702.170000, 84.477
11702.420000, 84.476
11702.670000, 84.476
11702.920000, 84.475
11703.170000, 84.475
11703.420000, 84.474
11703.670000, 84.474
11703.920000, 84.473
11704.170000, 84.473
11704.420000, 84.472
11704.670000, 84.472
11704.920000, 84.471
11705.170000, 84.471
11705.420000, 84.470
11705.670000, 84.470
11705.920000, 84.469
11706.170000, 84.468
11706.420000, 84.468
11706.670000, 84.467
11706.920000, 84.467
11707.170000, 84.466
11707.420000, 84.466
11707.670000, 84.465
11707.920000, 84.465
11708.170000, 84.464
11708.420000, 84.464
11708.670000, 84.463
11708.920000, 84.463
11709.170000, 84.462
11709.420000, 84.462
11709.670000, 84.461
11709.920000, 84.461
11710.170000, 84.460
11710.420000, 84.459
11710.670000, 84.459
11710.920000, 84.458
11711.170000, 84.458
11711.420000, 84.457
11711.670000, 84.457
11711.920000, 84.456
11712.170000, 84.456
11712.420000, 84.455
11712.670000, 84.455
11712.920000, 84.454
11713.170000, 84.454
11713.420000, 84.453
11713.670000, 84.453
11713.920000, 84.452
11714.170000, 84.452
11714.420000, 84.451
11714.670000, 84.450
11714.920000, 84.450
11715.170000, 84.449
11715.420000, 84.449
11715.670000, 84.448
11715.920000, 84.448
11716.170000, 84.447
11716.420000, 84.447
11716.670000, 84.446
11716.920000, 84.446
11717.170000, 84.445
11717.420000, 84.445
11717.670000, 84.444
11717.920000, 84.444
11718.170000, 84.443
11718.420000, 84.443
11718.670000, 84.442
11718.920000, 84.441
11719.170000, 84.441
11719.420000, 84.440
11719.670000, 84.440
11719.920000, 84.439
11720.170000, 84.439
11720.420000, 84.438
11720.670000, 84.438
11720.920000, 84.437
11721.170000, 84.437
11721.420000, 84.436
11721.670000, 84.436
11721.920000, 84.435
11722.170000, 84.435
11722.420000, 84.434
11722.670000, 84.434
11722.920000, 84.433
11723.170000, 84.432
11723.420000, 84.432
11723.670000, 84.431
11723.920000, 84.431
11724.170000, 84.430
11724.420000, 84.430
11724.670000, 84.429
11724.920000, 84.429
11725.170000, 84.428
11725.420000, 84.428
11725.670000, 84.427
11725.920000, 84.427
11726.170000, 84.426
11726.420000, 84.426
11726.670000, 84.425
11726.920000, 84.425
11727.170000, 84.424
11727.420000, 84.423
11727.670000, 84.423
11727.920000, 84.422
11728.170000, 84.422
11728.420000, 84.421
11728.670000, 84.421
11728.920000, 84.420
11729.170000, 84.420
11729.420000, 84.419
11729.670000, 84.419
11729.920000, 84.418
11730.170000, 84.418
11730.420000, 84.417
11730.670000, 84.417
11730.920000, 84.416
11731.170000, 84.416
11731.420000, 84.415
11731.670000, 84.414
11731.920000, 84.414
11732.170000, 84.413
11732.420000, 84.413
11732.670000, 84.412
11732.920000, 84.412
11733.170000, 84.411
11733.420000, 84.411
11733.670000, 84.410
11733.920000, 84.410
11734.170000, 84.409
11734.420000, 84.409
11734.670000, 84.408
11734.920000, 84.408
11735.170000, 84.407
11735.420000, 84.407
11735.670000, 84.406
11735.920000, 84.406
11736.170000, 84.405
11736.420000, 84.404
11736.670000, 84.404
11736.920000, 84.403
11737.170000, 84.403
11737.420000, 84.402
11737.670000, 84.402
11737.920000, 84.401
11738.170000, 84.401
11738.420000, 84.400
11738.670000, 84.400
11738.920000, 84.399
11739.170000, 84.399
11739.420000, 84.398
11739.670000, 84.398
11739.920000, 84.397
11740.170000, 84.397
11740.420000, 84.396
11740.670000, 84.395
11740.920000, 84.395
11741.170000, 84.394
11741.420000, 84.394
11741.670000, 84.393
11741.920000, 84.393
11742.170000, 84.392
11742.420000, 84.392
11742.670000, 84.391
11742.920000, 84.391
11743.170000, 84.390
11743.420000, 84.390
11743.670000, 84.389
11743.920000, 84.389
11744.170000, 84.388
11744.420000, 84.388
11744.670000, 84.387
11744.920000, 84.387
11745.170000, 84.386
11745.420000, 84.385
11745.670000, 84.385
11745.920000, 84.384
11746.170000, 84.384
11746.420000, 84.383
11746.670000, 84.383
11746.920000, 84.382
11747.170000, 84.382
11747.420000, 84.381
11747.670000, 84.381
11747.920000, 84.380
11748.170000, 84.380
11748.420000, 84.379
11748.670000, 84.379
11748.920000, 84.378
11749.170000, 84.378
11749.420000, 84.377
11749.670000, 84.377
11749.920000, 84.376
11750.170000, 84.375
11750.420000, 84.375
11750.670000, 84.374
11750.920000, 84.374
11751.170000, 84.373
11751.420000, 84.373
11751.670000, 84.372
11751.920000, 84.372
11752.170000, 84.371
11752.420000, 84.371
11752.670000, 84.370
11752.920000, 84.370
11753.170000, 84.369
11753.420000, 84.369
11753.670000, 84.368
11753.920000, 84.368
11754.170000, 84.367
11754.420000, 84.367
11754.670000, 84.366
11754.920000, 84.365
11755.170000, 84.365
11755.420000, 84.364
11755.670000, 84.364
11755.920000, 84.363
11756.170000, 84.363
11756.420000, 84.362
11756.670000, 84.362
11756.920000, 84.361
11757.170000, 84.361
11757.420000, 84.360
11757.670000, 84.360
11757.920000, 84.359
11758.170000, 84.359
11758.420000, 84.358
11758.670000, 84.358
11758.920000, 84.357
11759.170000, 84.357
11759.420000, 84.356
11759.670000, 84.356
11759.920000, 84.355
11760.170000, 84.354
11760.420000, 84.354
11760.670000, 84.353
11760.920000, 84.353
11761.170000, 84.352
11761.420000, 84.352
11761.670000, 84.351
11761.920000, 84.351
11762.170000, 84.350
11762.420000, 84.350
11762.670000, 84.349
11762.920000, 84.349
11763.170000, 84.348
11763.420000, 84.348
11763.670000, 84.347
11763.920000, 84.347
11764.170000, 84.346
11764.420000, 84.346
11764.670000, 84.345
11764.920000, 84.345
11765.170000, 84.344
11765.420000, 84.343
11765.670000, 84.343
11765.920000, 84.342
11766.170000, 84.342
11766.420000, 84.341
11766.670000, 84.341
11766.920000, 84.340
11767.170000, 84.340
11767.420000, 84.339
11767.670000, 84.339
11767.920000, 84.338
11768.170000, 84.338
11768.420000, 84.337
11768.670000, 84.337
11768.920000, 84.336
11769.170000, 84.336
11769.420000, 84.335
11769.670000, 84.335
11769.920000, 84.334
11770.170000, 84.334
11770.420000, 84.333
11770.670000, 84.332
11770.920000, 84.332
11771.170000, 84.331
11771.420000, 84.331
11771.670000, 84.330
11771.920000, 84.330
11772.170000, 84.329
11772.420000, 84.329
11772.670000, 84.328
11772.920000, 84.328
11773.170000, 84.327
11773.420000, 84.327
11773.670000, 84.326
11773.920000, 84.326
11774.170000, 84.325
11774.420000, 84.325
11774.670000, 84.324
11774.920000, 84.324
11775.170000, 84.323
11775.420000, 84.323
11775.670000, 84.322
11775.920000, 84.321
11776.170000, 84.321
11776.420000, 84.320
11776.670000, 84.320
11776.920000, 84.319
11777.170000, 84.319
11777.420000, 84.318
11777.670000, 84.318
11777.920000, 84.317
11778.170000, 84.317
11778.420000, 84.316
11778.670000, 84.316
11778.920000, 84.315
11779.170000, 84.315
11779.420000, 84.314
11779.670000, 84.314
11779.920000, 84.313
11780.170000, 84.313
11780.420000, 84.312
11780.670000, 84.312
11780.920000, 84.311
11781.170000, 84.311
11781.420000, 84.310
11781.670000, 84.309
11781.920000, 84.309
11782.170000, 84.308
11782.420000, 84.308
11782.670000, 84.307
11782.920000, 84.307
11783.170000, 84.306
11783.420000, 84.306
11783.670000, 84.305
11783.920000, 84.305
11784.170000, 84.304
11784.420000, 84.304
11784.670000, 84.303
11784.920000, 84.303
11785.170000, 84.302
11785.420000, 84.302
11785.670000, 84.301
11785.920000, 84.301
11786.170000, 84.300
11786.420000, 84.300
11786.670000, 84.299
11786.920000, 84.299
11787.170000, 84.298
11787.420000, 84.297
11787.670000, 84.297
11787.920000, 84.296
11788.170000, 84.296
11788.420000, 84.295
11788.670000, 84.295
11788.920000, 84.294
11789.170000, 84.294
11789.420000, 84.293
11789.670000, 84.293
11789.920000, 84.292
11790.170000, 84.292
11790.420000, 84.291
11790.670000, 84.291
11790.920000, 84.290
11791.170000, 84.290
11791.420000, 84.289
11791.670000, 84.289
11791.920000, 84.288
11792.170000, 84.288
11792.420000, 84.287
11792.670000, 84.287
11792.920000, 84.286
11793.170000, 84.286
11793.420000, 84.285
11793.670000, 84.284
11793.920000, 84.284
11794.170000, 84.283
11794.420000, 84.283
11794.670000, 84.282
11794.920000, 84.282
11795.170000, 84.281
11795.420000, 84.281
11795.670000, 84.280
11795.920000, 84.280
11796.170000, 84.279
11796.420000, 84.279
11796.670000, 84.278
11796.920000, 84.278
11797.170000, 84.277
11797.420000, 84.277
11797.670000, 84.276
11797.920000, 84.276
11798.170000, 84.275
11798.420000, 84.275
11798.670000, 84.274
11798.920000, 84.274
11799.170000, 84.273
11799.420000, 84.273
11799.670000, 84.272
11799.920000, 84.272
11800.170000, 84.271
11800.420000, 84.270
11800.670000, 84.270
11800.920000, 84.269
11801.170000, 84.269
11801.420000, 84.268
11801.670000, 84.268
11801.920000, 84.267
11802.170000, 84.267
11802.420000, 84.266
11802.670000, 84.266
11802.920000, 84.265
11803.170000, 84.265
11803.420000, 84.264
11803.670000, 84.264
11803.920000, 84.263
11804.170000, 84.263
11804.420000, 84.262
11804.670000, 84.262
11804.920000, 84.261
11805.170000, 84.261
11805.420000, 84.260
11805.670000, 84.260
11805.920000, 84.259
11806.170000, 84.259
11806.420000, 84.258
11806.670000, 84.258
11806.920000, 84.257
11807.170000, 84.257
11807.420000, 84.256
11807.670000, 84.255
11807.920000, 84.255
11808.170000, 84.254
11808.420000, 84.254
11808.670000, 84.253
11808.920000, 84.253
11809.170000, 84.252
11809.420000, 84.252
11809.670000, 84.251
11809.920000, 84.251
11810.170000, 84.250
11810.420000, 84.250
11810.670000, 84.249
11810.920000, 84.249
11811.170000, 84.248
11811.420000, 84.248
11811.670000, 84.247
11811.920000, 84.247
11812.170000, 84.246
11812.420000, 84.246
11812.670000, 84.245
11812.920000, 84.245
11813.170000, 84.244
11813.420000, 84.244
11813.670000, 84.243
11813.920000, 84.243
11814.170000, 84.242
11814.420000, 84.242
11814.670000, 84.241
11814.920000, 84.240
11815.170000, 84.240
11815.420000, 84.239
11815.670000, 84.239
11815.920000, 84.238
11816.170000, 84.238
11816.420000, 84.237
11816.670000, 84.237
11816.920000, 84.236
11817.170000, 84.236
11817.420000, 84.235
11817.670000, 84.235
11817.920000, 84.234
11818.170000, 84.234
11818.420000, 84.233
11818.670000, 84.233
11818.920000, 84.232
11819.170000, 84.232
11819.420000, 84.231
11819.670000, 84.231
11819.920000, 84.230
11820.170000, 84.230
11820.420000, 84.229
11820.670000, 84.229
11820.920000, 84.228
11821.170000, 84.228
11821.420000, 84.227
11821.670000, 84.227
11821.920000, 84.226
11822.170000, 84.226
11822.420000, 84.225
11822.670000, 84.225
11822.920000, 84.224
11823.170000, 84.224
11823.420000, 84.223
11823.670000, 84.222
11823.920000, 84.222
11824.170000, 84.221
11824.420000, 84.221
11824.670000, 84.220
11824.920000, 84.220
11825.170000, 84.219
11825.420000, 84.219
11825.670000, 84.218
11825.920000, 84.218
11826.170000, 84.217
11826.420000, 84.217
11826.670000, 84.216
11826.920000, 84.216
11827.170000, 84.215
11827.420000, 84.215
11827.670000, 84.214
11827.920000, 84.214
11828.170000, 84.213
11828.420000, 84.213
11828.670000, 84.212
11828.920000, 84.212
11829.170000, 84.211
11829.420000, 84.211
11829.670000, 84.210
11829.920000, 84.210
11830.170000, 84.209
11830.420000, 84.209
11830.670000, 84.208
11830.920000, 84.208
11831.170000, 84.207
11831.420000, 84.207
11831.670000, 84.206
11831.920000, 84.206
11832.170000, 84.205
11832.420000, 84.205
11832.670000, 84.204
11832.920000, 84.203
11833.170000, 84.203
11833.420000, 84.202
11833.670000, 84.202
11833.920000, 84.201
11834.170000, 84.201
11834.420000, 84.200
11834.670000, 84.200
11834.920000, 84.199
11835.170000, 84.199
11835.420000, 84.198
11835.670000, 84.198
11835.920000, 84.197
11836.170000, 84.197
11836.420000, 84.196
11836.670000, 84.196
11836.920000, 84.195
11837.170000, 84.195
11837.420000, 84.194
11837.670000, 84.194
11837.920000, 84.193
11838.170000, 84.193
11838.420000, 84.192
11838.670000, 84.192
11838.920000, 84.191
11839.170000, 84.191
11839.420000, 84.190
11839.670000, 84.190
11839.920000, 84.189
11840.170000, 84.189
11840.420000, 84.188
11840.670000, 84.188
11840.920000, 84.187
11841.170000, 84.187
11841.420000, 84.186
11841.670000, 84.186
11841.920000, 84.185
11842.170000, 84.185
11842.420000, 84.184
11842.670000, 84.184
11842.920000, 84.183
11843.170000, 84.183
11843.420000, 84.182
11843.670000, 84.182
11843.920000, 84.181
11844.170000, 84.181
11844.420000, 84.180
11844.670000, 84.179
11844.920000, 84.179
11845.170000, 84.178
11845.420000, 84.178
